"ID","DataSrc","Irrigtn","CropTyp","LstSrvD","county"
"191871_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"191874_WSDA_SF_2016","WSDA","big gun","corn, sweet","2016/08/02 00:00:00","Skagit"
"191878_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/12 00:00:00","Skagit"
"191894_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"191895_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/19 00:00:00","Skagit"
"191898_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/01 00:00:00","Skagit"
"191904_WSDA_SF_2016","WSDA","drip","caneberry","2016/07/20 00:00:00","Skagit"
"191910_WSDA_SF_2016","WSDA","big gun","potato","2016/08/02 00:00:00","Skagit"
"191911_WSDA_SF_2016","WSDA","sprinkler","potato","2016/07/19 00:00:00","Skagit"
"191913_WSDA_SF_2016","WSDA","big gun","potato","2016/07/11 00:00:00","Skagit"
"191917_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/12 00:00:00","Skagit"
"191922_WSDA_SF_2016","WSDA","drip","caneberry","2016/07/13 00:00:00","Skagit"
"191923_WSDA_SF_2016","WSDA","big gun","spinach seed","2016/07/13 00:00:00","Skagit"
"191925_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"191928_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"191931_WSDA_SF_2016","NASS","big gun","barley","2016/12/31 00:00:00","Skagit"
"191933_WSDA_SF_2016","NASS","big gun","barley","2016/12/31 00:00:00","Skagit"
"191937_WSDA_SF_2016","WSDA","big gun","bean, green","2016/07/13 00:00:00","Skagit"
"191940_WSDA_SF_2016","WSDA","big gun","cucumber","2016/07/14 00:00:00","Skagit"
"191943_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"191944_WSDA_SF_2016","WSDA","big gun","caneberry","2016/07/12 00:00:00","Skagit"
"191952_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"191953_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"191954_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"191957_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/11 00:00:00","Skagit"
"191959_WSDA_SF_2016","WSDA","big gun","wheat","2016/07/19 00:00:00","Skagit"
"191960_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"191961_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"191963_WSDA_SF_2016","WSDA","big gun","potato","2016/08/02 00:00:00","Skagit"
"191964_WSDA_SF_2016","WSDA","big gun","barley","2016/07/13 00:00:00","Skagit"
"191965_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"191972_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"191976_WSDA_SF_2016","WSDA","big gun","potato","2016/07/14 00:00:00","Skagit"
"191980_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"191989_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"191992_WSDA_SF_2016","NASS","big gun","barley","2016/12/31 00:00:00","Skagit"
"191993_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/19 00:00:00","Skagit"
"192001_WSDA_SF_2016","WSDA","big gun","bean, green","2016/07/12 00:00:00","Skagit"
"192002_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192004_WSDA_SF_2016","WSDA","big gun","cucumber","2016/07/14 00:00:00","Skagit"
"192005_WSDA_SF_2016","WSDA","drip","caneberry","2016/07/13 00:00:00","Skagit"
"192010_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192013_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"192015_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192023_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/11 00:00:00","Skagit"
"192025_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/19 00:00:00","Skagit"
"192026_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"192030_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"192033_WSDA_SF_2016","WSDA","big gun","barley","2016/07/20 00:00:00","Skagit"
"192034_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192035_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/11 00:00:00","Skagit"
"192037_WSDA_SF_2016","WSDA","big gun","potato","2016/07/11 00:00:00","Skagit"
"192038_WSDA_SF_2016","NASS","big gun","potato","2016/12/31 00:00:00","Skagit"
"192039_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192050_WSDA_SF_2016","NASS","big gun","potato","2016/12/31 00:00:00","Skagit"
"192052_WSDA_SF_2016","WSDA","big gun","corn, sweet","2016/07/19 00:00:00","Skagit"
"192058_WSDA_SF_2016","WSDA","big gun","potato","2016/08/02 00:00:00","Skagit"
"192061_WSDA_SF_2016","WSDA","big gun","potato","2016/08/04 00:00:00","Skagit"
"192062_WSDA_SF_2016","WSDA","big gun","wheat","2016/08/01 00:00:00","Skagit"
"192067_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/20 00:00:00","Skagit"
"192095_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"192111_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192112_WSDA_SF_2016","WSDA","big gun","barley","2016/08/02 00:00:00","Skagit"
"192117_WSDA_SF_2016","WSDA","big gun","caneberry","2016/07/13 00:00:00","Skagit"
"192119_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192120_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192121_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/12 00:00:00","Skagit"
"192124_WSDA_SF_2016","WSDA","wheel line","potato","2016/08/01 00:00:00","Skagit"
"192127_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"192129_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"192131_WSDA_SF_2016","WSDA","big gun","potato","2016/08/02 00:00:00","Skagit"
"192135_WSDA_SF_2016","WSDA","drip","caneberry","2016/07/20 00:00:00","Skagit"
"192137_WSDA_SF_2016","NASS","big gun","potato","2016/12/31 00:00:00","Skagit"
"192141_WSDA_SF_2016","WSDA","drip","pumpkin","2016/07/13 00:00:00","Skagit"
"192142_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"192143_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192145_WSDA_SF_2016","WSDA","big gun","ryegrass seed","2016/08/01 00:00:00","Skagit"
"192146_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/11 00:00:00","Skagit"
"192148_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/12 00:00:00","Skagit"
"192153_WSDA_SF_2016","WSDA","big gun","spinach seed","2016/07/19 00:00:00","Skagit"
"192158_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/19 00:00:00","Skagit"
"192159_WSDA_SF_2016","NASS","big gun","barley","2016/12/31 00:00:00","Skagit"
"192161_WSDA_SF_2016","WSDA","big gun","barley","2016/07/19 00:00:00","Skagit"
"192163_WSDA_SF_2016","WSDA","big gun","potato","2016/07/14 00:00:00","Skagit"
"192173_WSDA_SF_2016","WSDA","big gun","cucumber","2016/07/12 00:00:00","Skagit"
"192174_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192177_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"192182_WSDA_SF_2016","WSDA","big gun","broccoli","2016/07/25 00:00:00","Skagit"
"192184_WSDA_SF_2016","NASS","big gun","potato","2016/12/31 00:00:00","Skagit"
"192186_WSDA_SF_2016","WSDA","big gun","brussels sprouts","2016/12/06 00:00:00","Skagit"
"192187_WSDA_SF_2016","WSDA","big gun","caneberry","2016/07/19 00:00:00","Skagit"
"192193_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192195_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/19 00:00:00","Skagit"
"192198_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192210_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192211_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/20 00:00:00","Skagit"
"192219_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192224_WSDA_SF_2016","NASS","big gun","potato","2016/12/31 00:00:00","Whatcom"
"192225_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/18 00:00:00","Whatcom"
"192227_WSDA_SF_2016","WSDA","big gun","cucumber","2016/08/01 00:00:00","Skagit"
"192228_WSDA_SF_2016","WSDA","big gun","caneberry","2016/07/13 00:00:00","Skagit"
"192229_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/01 00:00:00","Skagit"
"192230_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/01 00:00:00","Skagit"
"192232_WSDA_SF_2016","WSDA","drip","caneberry","2016/08/02 00:00:00","Skagit"
"192234_WSDA_SF_2016","WSDA","big gun","spinach seed","2016/07/19 00:00:00","Skagit"
"192235_WSDA_SF_2016","WSDA","big gun","barley","2016/07/13 00:00:00","Skagit"
"192236_WSDA_SF_2016","WSDA","drip","caneberry","2016/07/19 00:00:00","Skagit"
"192242_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192243_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/12 00:00:00","Skagit"
"192247_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/19 00:00:00","Skagit"
"192248_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/01 00:00:00","Skagit"
"192253_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192254_WSDA_SF_2016","NASS","big gun","corn, field","2016/12/31 00:00:00","Skagit"
"192256_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192258_WSDA_SF_2016","NASS","big gun","potato","2016/12/31 00:00:00","Skagit"
"192259_WSDA_SF_2016","WSDA","big gun","potato","2016/08/01 00:00:00","Skagit"
"192261_WSDA_SF_2016","WSDA","big gun","barley","2016/08/01 00:00:00","Skagit"
"192266_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/20 00:00:00","Skagit"
"192268_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192270_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192271_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/19 00:00:00","Skagit"
"192272_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192279_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192281_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"192291_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192294_WSDA_SF_2016","WSDA","big gun","barley","2016/07/12 00:00:00","Skagit"
"192295_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192296_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192298_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192300_WSDA_SF_2016","WSDA","drip","caneberry","2016/07/13 00:00:00","Skagit"
"192305_WSDA_SF_2016","WSDA","big gun","cucumber","2016/07/12 00:00:00","Skagit"
"192306_WSDA_SF_2016","NASS","big gun","potato","2016/07/12 00:00:00","Skagit"
"192309_WSDA_SF_2016","WSDA","big gun","potato","2016/07/14 00:00:00","Skagit"
"192310_WSDA_SF_2016","WSDA","big gun","broccoli","2016/07/12 00:00:00","Skagit"
"192312_WSDA_SF_2016","WSDA","big gun","spinach seed","2016/07/25 00:00:00","Skagit"
"192318_WSDA_SF_2016","WSDA","drip","caneberry","2016/07/20 00:00:00","Skagit"
"192319_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/20 00:00:00","Skagit"
"192323_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192327_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192330_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192333_WSDA_SF_2016","NASS","big gun","barley","2016/08/01 00:00:00","Skagit"
"192334_WSDA_SF_2016","NASS","big gun","corn, field","2016/12/31 00:00:00","Skagit"
"192336_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192341_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192345_WSDA_SF_2016","WSDA","big gun","barley","2016/07/13 00:00:00","Skagit"
"192346_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"192348_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192351_WSDA_SF_2016","WSDA","big gun","potato","2016/08/02 00:00:00","Skagit"
"192354_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192358_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/12 00:00:00","Skagit"
"192359_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192365_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192367_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192368_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192369_WSDA_SF_2016","WSDA","sprinkler","barley","2016/07/12 00:00:00","Skagit"
"192370_WSDA_SF_2016","WSDA","big gun","barley","2016/07/12 00:00:00","Skagit"
"192371_WSDA_SF_2016","WSDA","sprinkler","cabbage seed","2016/07/13 00:00:00","Skagit"
"192373_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192375_WSDA_SF_2016","NASS","big gun","corn, field","2016/12/31 00:00:00","Skagit"
"192378_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192387_WSDA_SF_2016","WSDA","big gun","cabbage","2016/07/13 00:00:00","Skagit"
"192394_WSDA_SF_2016","WSDA","big gun","bean, green","2016/07/12 00:00:00","Skagit"
"192395_WSDA_SF_2016","WSDA","big gun","potato","2016/08/01 00:00:00","Skagit"
"192402_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192406_WSDA_SF_2016","WSDA","big gun","potato","2016/08/09 00:00:00","Skagit"
"192407_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"192415_WSDA_SF_2016","WSDA","big gun","cabbage seed","2016/08/02 00:00:00","Skagit"
"192416_WSDA_SF_2016","WSDA","drip/sprinkler","tea","2016/07/19 00:00:00","Skagit"
"192417_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192418_WSDA_SF_2016","WSDA","big gun","bean, green","2016/07/12 00:00:00","Skagit"
"192420_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"192426_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/12 00:00:00","Skagit"
"192428_WSDA_SF_2016","NASS","big gun","potato","2016/12/31 00:00:00","Skagit"
"192430_WSDA_SF_2016","WSDA","big gun","barley","2016/07/12 00:00:00","Skagit"
"192434_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192435_WSDA_SF_2016","WSDA","big gun","cucumber","2016/07/13 00:00:00","Skagit"
"192436_WSDA_SF_2016","WSDA","big gun","potato","2016/08/02 00:00:00","Skagit"
"192438_WSDA_SF_2016","WSDA","big gun","carrot seed","2016/09/12 00:00:00","Skagit"
"192442_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192448_WSDA_SF_2016","WSDA","big gun","cabbage","2016/07/14 00:00:00","Skagit"
"192452_WSDA_SF_2016","WSDA","big gun","barley","2016/07/19 00:00:00","Skagit"
"192453_WSDA_SF_2016","WSDA","big gun","barley","2016/07/19 00:00:00","Skagit"
"192455_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192457_WSDA_SF_2016","WSDA","big gun","wheat","2016/07/20 00:00:00","Skagit"
"192464_WSDA_SF_2016","WSDA","big gun","clover hay","2016/07/13 00:00:00","Skagit"
"192467_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/01 00:00:00","Skagit"
"192474_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"192478_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192483_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192488_WSDA_SF_2016","WSDA","big gun","potato","2016/08/08 00:00:00","Skagit"
"192489_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/04 00:00:00","Skagit"
"192490_WSDA_SF_2016","WSDA","big gun","barley","2016/07/20 00:00:00","Skagit"
"192491_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192492_WSDA_SF_2016","WSDA","big gun","barley","2016/07/12 00:00:00","Skagit"
"192497_WSDA_SF_2016","WSDA","big gun","barley","2016/08/01 00:00:00","Skagit"
"192504_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"192507_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"192509_WSDA_SF_2016","WSDA","drip","caneberry","2016/07/14 00:00:00","Skagit"
"192512_WSDA_SF_2016","WSDA","drip","caneberry","2016/08/02 00:00:00","Skagit"
"192513_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/01 00:00:00","Skagit"
"192515_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/01 00:00:00","Skagit"
"192520_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/09 00:00:00","Skagit"
"192522_WSDA_SF_2016","WSDA","big gun","potato","2016/07/11 00:00:00","Skagit"
"192523_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/08 00:00:00","Skagit"
"192528_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192537_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192538_WSDA_SF_2016","WSDA","big gun","cauliflower","2016/07/19 00:00:00","Skagit"
"192541_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192542_WSDA_SF_2016","WSDA","big gun","potato","2016/07/14 00:00:00","Skagit"
"192547_WSDA_SF_2016","WSDA","drip","caneberry","2016/07/12 00:00:00","Skagit"
"192548_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/08 00:00:00","Skagit"
"192550_WSDA_SF_2016","WSDA","sprinkler","caneberry","2016/07/19 00:00:00","Skagit"
"192559_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192560_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/12 00:00:00","Skagit"
"192562_WSDA_SF_2016","WSDA","big gun","potato","2016/08/01 00:00:00","Skagit"
"192563_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192567_WSDA_SF_2016","WSDA","big gun","barley","2016/07/13 00:00:00","Skagit"
"192568_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192571_WSDA_SF_2016","WSDA","big gun","spinach seed","2016/08/01 00:00:00","Skagit"
"192574_WSDA_SF_2016","WSDA","big gun","potato","2016/08/01 00:00:00","Skagit"
"192577_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192581_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/20 00:00:00","Skagit"
"192586_WSDA_SF_2016","WSDA","big gun","barley","2016/07/20 00:00:00","Skagit"
"192588_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/20 00:00:00","Skagit"
"192592_WSDA_SF_2016","WSDA","big gun","potato","2016/07/12 00:00:00","Skagit"
"192593_WSDA_SF_2016","WSDA","big gun","barley","2016/08/02 00:00:00","Skagit"
"192594_WSDA_SF_2016","NASS","big gun","corn, field","2016/12/31 00:00:00","Skagit"
"192600_WSDA_SF_2016","WSDA","wheel line","barley","2016/07/14 00:00:00","Skagit"
"192606_WSDA_SF_2016","NASS","big gun","corn, field","2016/12/31 00:00:00","Skagit"
"192607_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192611_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192612_WSDA_SF_2016","WSDA","big gun","barley","2016/08/02 00:00:00","Skagit"
"192614_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/20 00:00:00","Skagit"
"192622_WSDA_SF_2016","WSDA","big gun","potato","2016/08/02 00:00:00","Skagit"
"192623_WSDA_SF_2016","WSDA","big gun","barley","2016/07/13 00:00:00","Skagit"
"192626_WSDA_SF_2016","WSDA","big gun","barley","2016/07/20 00:00:00","Skagit"
"192627_WSDA_SF_2016","WSDA","drip","caneberry","2016/07/13 00:00:00","Skagit"
"192628_WSDA_SF_2016","WSDA","big gun","potato","2016/08/04 00:00:00","Skagit"
"192633_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/14 00:00:00","Skagit"
"192634_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192640_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192643_WSDA_SF_2016","WSDA","big gun","barley","2016/07/12 00:00:00","Skagit"
"192644_WSDA_SF_2016","WSDA","big gun","cabbage seed","2016/07/19 00:00:00","Skagit"
"192647_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/19 00:00:00","Skagit"
"192656_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/01 00:00:00","Skagit"
"192660_WSDA_SF_2016","WSDA","big gun","spinach seed","2016/07/20 00:00:00","Skagit"
"192662_WSDA_SF_2016","NASS","big gun","barley","2016/12/31 00:00:00","Skagit"
"192665_WSDA_SF_2016","NASS","big gun","ryegrass seed","2016/12/31 00:00:00","Skagit"
"192671_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"192673_WSDA_SF_2016","WSDA","big gun","wheat","2016/08/01 00:00:00","Skagit"
"192674_WSDA_SF_2016","NASS","big gun","barley","2016/12/31 00:00:00","Skagit"
"192675_WSDA_SF_2016","WSDA","big gun","potato","2016/07/14 00:00:00","Skagit"
"192677_WSDA_SF_2016","WSDA","big gun","barley","2016/08/01 00:00:00","Skagit"
"192694_WSDA_SF_2016","NASS","big gun","barley","2016/12/31 00:00:00","Skagit"
"192696_WSDA_SF_2016","NASS","big gun","barley","2016/12/31 00:00:00","Skagit"
"192698_WSDA_SF_2016","WSDA","big gun","beet seed","2016/07/13 00:00:00","Skagit"
"192701_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"192703_WSDA_SF_2016","WSDA","big gun","cabbage","2016/07/13 00:00:00","Skagit"
"192707_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192712_WSDA_SF_2016","WSDA","big gun","barley","2016/08/01 00:00:00","Skagit"
"192713_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/08 00:00:00","Skagit"
"192714_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/11 00:00:00","Skagit"
"192719_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/19 00:00:00","Skagit"
"192723_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/13 00:00:00","Skagit"
"192726_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192731_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/08 00:00:00","Skagit"
"192734_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192736_WSDA_SF_2016","WSDA","big gun","cucumber","2016/07/13 00:00:00","Skagit"
"192737_WSDA_SF_2016","WSDA","big gun","wheat","2016/07/19 00:00:00","Skagit"
"192738_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192739_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192742_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/12 00:00:00","Skagit"
"192746_WSDA_SF_2016","WSDA","big gun","broccoli","2016/08/02 00:00:00","Skagit"
"192748_WSDA_SF_2016","WSDA","big gun","potato","2016/07/11 00:00:00","Skagit"
"192749_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192751_WSDA_SF_2016","WSDA","drip","pumpkin","2016/07/13 00:00:00","Skagit"
"192753_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/12 00:00:00","Skagit"
"192760_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/08 00:00:00","Skagit"
"192765_WSDA_SF_2016","WSDA","big gun","wheat","2016/07/12 00:00:00","Skagit"
"192770_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192774_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"192781_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192783_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"192784_WSDA_SF_2016","WSDA","big gun","spinach seed","2016/07/20 00:00:00","Skagit"
"192788_WSDA_SF_2016","WSDA","big gun","potato","2016/07/13 00:00:00","Skagit"
"192790_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/02 00:00:00","Skagit"
"192804_WSDA_SF_2016","WSDA","big gun","barley","2016/07/12 00:00:00","Skagit"
"192806_WSDA_SF_2016","NASS","big gun","barley","2016/12/31 00:00:00","Skagit"
"192808_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192810_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/19 00:00:00","Skagit"
"192811_WSDA_SF_2016","WSDA","big gun","potato","2016/08/02 00:00:00","Skagit"
"192813_WSDA_SF_2016","WSDA","big gun","potato","2016/08/01 00:00:00","Skagit"
"192818_WSDA_SF_2016","WSDA","big gun","corn, field","2016/08/01 00:00:00","Skagit"
"192826_WSDA_SF_2016","WSDA","big gun","potato","2016/07/19 00:00:00","Skagit"
"192829_WSDA_SF_2016","WSDA","big gun","barley","2016/07/19 00:00:00","Skagit"
"192830_WSDA_SF_2016","WSDA","big gun","potato","2016/07/20 00:00:00","Skagit"
"192831_WSDA_SF_2016","WSDA","big gun","corn, field","2016/07/14 00:00:00","Skagit"
